Address_ID,Address,Land_size(Perches),Price_Scale,Land_type,Posted_Date_new,Distance from fort,count_govtschools_A,min_dist_govtschools_a,count_govtschools_B,min_dist_govtschools_b,count_semigovtschools,min_dist_semigovtschools,count_intlschools,min_dist_intlschools,count_uni,min_dist_uni,min_dist_nearest_express,min_dist_nearest_railway,min_dist_nearest_bank,count_banks_within_2km,min_dist_nearest_FinanceCompany,count_FinanceCompanies_within_2km,min_dist_nearest_Govt_Hospital,count_Govt_Hospitals,min_dist_nearest_Pvt_Hospital,count_Pvt_Hospital,min_dist_nearest_Pvt_Med_center,count_Pvt_Med_Centers,min_dist_nearest_Supermarket,count_Supermarkets_within2km,min_dist_nearest_Fuel_station,count_Fuel_Stations_within2km,Mentioned Price(Rs),Price per Perch
4,kesbewa,6.7,total price,"Commercial, Residential",9/2/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 895,250.00 "," 133,619.40 "
2,makandana,6.7,per perch,"Commercial, Residential",9/2/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 895,000.00 "," 895,000.00 "
30,rathmalana,8.5,total price,Residential,9/2/2021,14.29,0,4.176486043,7,0.686357919,1,1.733969672,0,4.301485247,0,2.210242241,12.7198494,0.570907625,0.493071529,12,0.515812545,5,5.333816565,0,5.530316866,0,0.322178914,1,0.450048459,9,0.475998265,3," 22,000,000.00 "," 2,588,235.29 "
10,thalawathugoda,20,per perch,Residential,9/2/2021,14.19,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1," 9,900,000.00 "," 9,900,000.00 "
5,piliyandala,6.5,per perch,"Commercial, Residential",9/2/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 870,000.00 "," 870,000.00 "
20,pitakotte,14.5,per perch,Commercial,9/2/2021,10.64,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2," 5,500,000.00 "," 5,500,000.00 "
71,maradana,13,per perch,Residential,9/2/2021,4.65,4,0.394259913,33,0.26762578,8,0.359030538,0,2.051189878,2,1.31096963,3.666523287,0.237042731,0.319050688,71,0.338492568,16,0.863655259,5,0.671894105,3,0.170908518,6,0.127508492,16,0.527304778,8," 6,500,000.00 "," 6,500,000.00 "
50,panagoda,6,per perch,Residential,9/2/2021,23.52,0,7.209870822,1,0.211632283,0,2.843340085,0,9.12814489,0,4.517601805,5.391227259,2.05266268,1.79869111,1,3.386603628,0,4.197557063,0,7.954167179,0,1.6160025,1,1.44591556,3,1.743481817,1," 297,000.00 "," 297,000.00 "
3,kaduwela,6.5,per perch,Residential,9/2/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 450,000.00 "," 450,000.00 "
9,bomiriya,7.2,per perch,Residential,9/2/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 450,000.00 "," 450,000.00 "
9,bomiriya,7,per perch,Residential,9/2/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 430,000.00 "," 430,000.00 "
7,malabe,10,per perch,"Commercial, Residential",9/2/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 3,100,000.00 "," 3,100,000.00 "
13,dehiwala,6,per perch,"Commercial, Residential",9/2/2021,10.96,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3," 3,000,000.00 "," 3,000,000.00 "
1,ranala,6.5,total price,"Commercial, Residential, Other",9/2/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 4,200,000.00 "," 646,153.85 "
15,homagama,6.55,total price,"Commercial, Residential, Other",9/2/2021,22.61,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1," 4,100,000.00 "," 625,954.20 "
15,homagama,6.5,total price,"Commercial, Residential, Other",9/2/2021,22.61,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1," 3,900,000.00 "," 600,000.00 "
12,nawala,22.65,per perch,Residential,9/2/2021,9.16,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4," 4,400,000.00 "," 4,400,000.00 "
3,kaduwela,7,per perch,Residential,9/2/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 420,000.00 "," 420,000.00 "
4,kesbewa,11.6,per perch,"Commercial, Residential, Other",9/2/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 895,000.00 "," 895,000.00 "
9,bomiriya,7,per perch,Residential,9/2/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 450,000.00 "," 450,000.00 "
9,bomiriya,6.7,per perch,Residential,9/2/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 430,000.00 "," 430,000.00 "
19,boralesgamuwa,16,per perch,Residential,9/2/2021,13.98,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1," 1,450,000.00 "," 1,450,000.00 "
53,kollupitiya,52,per perch,Commercial,9/2/2021,4.22,3,0.838322668,8,0.113577365,9,0.299523109,2,1.342131195,2,1.467277947,5.676326993,0.379336786,0.083896065,46,0.167802729,13,1.459288188,3,0.744991077,4,1.39404292,2,0.234180842,17,0.836102939,4," 16,500,000.00 "," 16,500,000.00 "
20,pitakotte,16,per perch,"Commercial, Residential",9/2/2021,10.64,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2," 2,400,000.00 "," 2,400,000.00 "
5,piliyandala,10,per perch,"Commercial, Residential",9/2/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 895,000.00 "," 895,000.00 "
4,kesbewa,6.5,per perch,"Commercial, Residential",9/2/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 900,000.00 "," 900,000.00 "
16,mount lavinia,40,per perch,Residential,9/2/2021,12.89,0,2.727171086,5,0.191582432,2,0.581298364,0,2.842966318,0,2.847591288,12.64244388,0.528389071,0.028453853,12,0.323762423,5,3.90721302,0,4.077519439,0,1.188857545,2,0.113299872,20,1.052875673,5," 3,500,000.00 "," 3,500,000.00 "
43,Narahenpita,12,per perch,Residential,9/1/2021,7.47,2,0.53369295,11,0.928452909,1,1.240942073,3,0.724112308,4,1.087295775,5.384151821,0.890410619,0.586071568,30,0.68318067,7,0.546363873,2,0.702011486,6,0.824185618,3,0.440548846,15,0.831388942,3," 6,100,000.00 "," 6,100,000.00 "
42,borella,6,per perch,"Commercial, Residential, Other",9/1/2021,6.54,5,0.594390295,21,0.400245931,5,0.903756036,3,0.993553636,5,0.725332998,4.402258748,0.777008918,0.041972278,29,0.133121998,13,0.544662195,6,0.729600436,3,0.482788747,7,0.398012992,16,0.373267956,6," 8,700,000.00 "," 8,700,000.00 "
43,Narahenpita,6,per perch,Residential,9/1/2021,7.47,2,0.53369295,11,0.928452909,1,1.240942073,3,0.724112308,4,1.087295775,5.384151821,0.890410619,0.586071568,30,0.68318067,7,0.546363873,2,0.702011486,6,0.824185618,3,0.440548846,15,0.831388942,3," 6,800,000.00 "," 6,800,000.00 "
85,siddamulla,46,per perch,Residential,9/1/2021,20.26,0,2.61877419,1,1.76199235,0,3.070281974,0,9.202907418,1,1.649133688,3.755539704,3.334268521,1.353256456,2,2.984960798,0,3.836158409,0,2.254318629,0,2.940893696,0,0.258697703,3,1.646892792,2," 700,000.00 "," 700,000.00 "
4,kesbewa,7.2,per perch,"Commercial, Residential, Other",9/1/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 900,000.00 "," 900,000.00 "
1,ranala,6.9,total price,"Commercial, Residential, Other",9/1/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 4,200,000.00 "," 608,695.65 "
4,kesbewa,6.7,per perch,"Commercial, Residential",9/1/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 875,000.00 "," 875,000.00 "
7,malabe,20,per perch,Residential,9/1/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 1,800,000.00 "," 1,800,000.00 "
1,ranala,6.5,per perch,"Residential, Other",9/1/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 430,000.00 "," 430,000.00 "
1,ranala,6.5,per perch,"Residential, Other",9/1/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 430,000.00 "," 430,000.00 "
1,ranala,10,per perch,"Residential, Other",9/1/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 430,000.00 "," 430,000.00 "
2,makandana,6.7,per perch,Residential,9/1/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 895,000.00 "," 895,000.00 "
5,piliyandala,6.7,per perch,"Commercial, Residential",9/1/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 852,500.00 "," 852,500.00 "
2,makandana,7,total price,"Commercial, Residential",9/1/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 5,852,500.00 "," 836,071.43 "
2,makandana,6.7,total price,"Commercial, Residential",9/1/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 5,850,000.00 "," 873,134.33 "
6,battaramulla,80,per perch,"Commercial, Residential",9/1/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 3,300,000.00 "," 3,300,000.00 "
58,kiriwattuduwa,10,per perch,"Residential, Other",9/1/2021,26.68,0,7.554341604,0,2.654755943,0,5.298386679,0,14.55344876,0,3.18607699,4.713399699,5.211530471,4.438861782,0,4.897597756,0,5.427512879,0,8.700424894,0,5.20071753,0,3.463452279,0,4.105365541,0," 300,000.00 "," 300,000.00 "
53,kollupitiya,11.37,total price,"Commercial, Residential",9/1/2021,4.22,3,0.838322668,8,0.113577365,9,0.299523109,2,1.342131195,2,1.467277947,5.676326993,0.379336786,0.083896065,46,0.167802729,13,1.459288188,3,0.744991077,4,1.39404292,2,0.234180842,17,0.836102939,4," 140,000,000.00 "," 12,313,104.66 "
41,pitipana,12.1,per perch,"Residential, Other",9/1/2021,25.91,0,7.328064788,2,0.436043711,0,2.227808031,0,12.73506571,2,0.770564739,5.442128017,2.425299821,2.68514114,0,3.192716128,0,4.911641834,0,7.038196309,0,2.78441378,0,2.119728706,0,2.78061435,0," 510,000.00 "," 510,000.00 "
41,pitipana,20.7,per perch,"Residential, Other",9/1/2021,25.91,0,7.328064788,2,0.436043711,0,2.227808031,0,12.73506571,2,0.770564739,5.442128017,2.425299821,2.68514114,0,3.192716128,0,4.911641834,0,7.038196309,0,2.78441378,0,2.119728706,0,2.78061435,0," 510,000.00 "," 510,000.00 "
5,piliyandala,8,per perch,Residential,9/1/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 750,000.00 "," 750,000.00 "
20,pitakotte,18,per perch,"Commercial, Residential",9/1/2021,10.64,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2," 3,200,000.00 "," 3,200,000.00 "
11,madapatha,6,per perch,Residential,9/1/2021,22.59,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0," 900,000.00 "," 900,000.00 "
3,kaduwela,7,per perch,Residential,9/1/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 375,000.00 "," 375,000.00 "
11,madapatha,6,per perch,"Commercial, Residential",9/1/2021,22.59,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0," 950,000.00 "," 950,000.00 "
2,makandana,6,per perch,"Commercial, Residential",9/1/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 950,000.00 "," 950,000.00 "
5,piliyandala,9.5,per perch,"Commercial, Residential, Other",9/1/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 895,000.00 "," 895,000.00 "
20,pitakotte,18,per perch,Residential,9/1/2021,10.64,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2," 2,500,000.00 "," 2,500,000.00 "
1,ranala,7,per perch,"Commercial, Residential, Other",9/1/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 625,000.00 "," 625,000.00 "
1,ranala,7,total price,"Commercial, Residential, Other",9/1/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 4,000,000.00 "," 571,428.57 "
1,ranala,6.8,total price,"Commercial, Residential, Other",9/1/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 4,200,000.00 "," 617,647.06 "
19,boralesgamuwa,15,total price,Residential,9/1/2021,13.98,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1," 27,000,000.00 "," 1,800,000.00 "
50,panagoda,6,per perch,Residential,9/1/2021,23.52,0,7.209870822,1,0.211632283,0,2.843340085,0,9.12814489,0,4.517601805,5.391227259,2.05266268,1.79869111,1,3.386603628,0,4.197557063,0,7.954167179,0,1.6160025,1,1.44591556,3,1.743481817,1," 295,000.00 "," 295,000.00 "
3,kaduwela,6.5,per perch,Residential,9/1/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 430,000.00 "," 430,000.00 "
14,kahathuduwa,6,total price,"Commercial, Residential",9/1/2021,24.82,0,6.507930948,1,1.74454569,0,6.616528036,0,13.66352112,0,5.090707489,0.409507119,6.811585774,0.031648336,2,6.398816771,0,1.163402046,1,6.806019692,0,6.468764411,0,3.055274365,0,5.118456884,0," 4,440,000.00 "," 740,000.00 "
4,kesbewa,6.5,total price,Residential,9/1/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 6,200,000.00 "," 953,846.15 "
4,kesbewa,11.6,per perch,"Commercial, Residential, Other",9/1/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 900,000.00 "," 900,000.00 "
17,athurugiriya,8,total price,Residential,9/1/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 7,900,000.00 "," 987,500.00 "
4,kesbewa,6.5,per perch,"Commercial, Residential, Other",9/1/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 900,000.00 "," 900,000.00 "
5,piliyandala,8,per perch,"Commercial, Residential, Other",9/1/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 895,000.00 "," 895,000.00 "
4,kesbewa,6.6,per perch,Residential,9/1/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 895,000.00 "," 895,000.00 "
10,thalawathugoda,10,per perch,"Commercial, Residential",9/1/2021,14.19,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1," 2,500,000.00 "," 2,500,000.00 "
25,pannipitiya,6.25,total price,"Commercial, Residential",9/1/2021,17.26,1,1.894473477,4,0.432119928,1,0.50546396,0,5.654085217,0,3.092683935,3.716698378,0.089601941,0.104367405,10,1.576947013,2,3.5205116,0,1.382254786,1,2.364927512,0,0.685837638,5,0.917733437,2," 9,375,000.00 "," 1,500,000.00 "
42,borella,8.4,per perch,"Commercial, Residential",9/1/2021,6.54,5,0.594390295,21,0.400245931,5,0.903756036,3,0.993553636,5,0.725332998,4.402258748,0.777008918,0.041972278,29,0.133121998,13,0.544662195,6,0.729600436,3,0.482788747,7,0.398012992,16,0.373267956,6," 6,000,000.00 "," 6,000,000.00 "
2,makandana,6.6,total price,Commercial,9/1/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 6,258,650.00 "," 948,280.30 "
20,pitakotte,27,per perch,"Commercial, Residential",9/1/2021,10.64,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2," 2,100,000.00 "," 2,100,000.00 "
8,nugegoda,14,per perch,"Commercial, Residential",9/1/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 3,000,000.00 "," 3,000,000.00 "
78,uduwana,32,per perch,Residential,9/1/2021,23.75,0,4.837965555,1,1.613488537,0,2.594460248,0,11.4373777,0,3.351104283,3.08436925,2.215013757,1.781127438,7,1.726170259,5,2.969513264,0,6.298217455,0,1.930092448,1,1.136606202,2,0.861553358,1," 485,000.00 "," 485,000.00 "
10,thalawathugoda,86,per perch,Commercial,9/1/2021,14.19,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1," 4,500,000.00 "," 4,500,000.00 "
20,pitakotte,10,total price,Residential,9/1/2021,10.64,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2," 35,000,000.00 "," 3,500,000.00 "
20,pitakotte,11.3,total price,Residential,9/1/2021,10.64,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2," 39,550,000.00 "," 3,500,000.00 "
4,kesbewa,6.5,per perch,Residential,9/1/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 875,000.00 "," 875,000.00 "
49,pepiliyana,11,per perch,Residential,9/1/2021,11.88,1,1.920655833,5,0.702118778,2,1.065978936,1,1.725232038,2,1.412228981,9.949975211,1.714054755,1.241304091,21,1.08750232,6,2.191853039,0,3.626993354,0,1.300033045,3,0.603966541,23,1.196047358,5," 2,100,000.00 "," 2,100,000.00 "
6,battaramulla,11.3,per perch,Residential,9/1/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 40,000,000.00 "," 40,000,000.00 "
15,homagama,18.5,per perch,Residential,9/1/2021,22.61,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1," 750,000.00 "," 750,000.00 "
12,nawala,7.65,per perch,Residential,9/1/2021,9.16,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4," 2,600,000.00 "," 2,600,000.00 "
45,ethulkotte,26,per perch,"Commercial, Residential",9/1/2021,10.38,1,1.960729305,5,1.230613376,0,2.547426782,1,1.265102565,0,2.238625345,6.877783599,3.104369608,0.312880087,19,0.860383279,3,2.942967642,0,2.355624357,0,1.198894568,3,0.597689536,17,1.345330372,1," 2,800,000.00 "," 2,800,000.00 "
