Address_ID,Address,Land_size(Perches),Price_Scale,Land_type,Posted_Date_new,Distance from fort,count_govtschools_A,min_dist_govtschools_a,count_govtschools_B,min_dist_govtschools_b,count_semigovtschools,min_dist_semigovtschools,count_intlschools,min_dist_intlschools,count_uni,min_dist_uni,min_dist_nearest_express,min_dist_nearest_railway,min_dist_nearest_bank,count_banks_within_2km,min_dist_nearest_FinanceCompany,count_FinanceCompanies_within_2km,min_dist_nearest_Govt_Hospital,count_Govt_Hospitals,min_dist_nearest_Pvt_Hospital,count_Pvt_Hospital,min_dist_nearest_Pvt_Med_center,count_Pvt_Med_Centers,min_dist_nearest_Supermarket,count_Supermarkets_within2km,min_dist_nearest_Fuel_station,count_Fuel_Stations_within2km,Mentioned Price(Rs),Price per Perch,latitude,longitude,bakery_count,bakery_mdist,bank_count,bank_mdist,bar_count,bar_mdist,bus_station_count,bus_station_mdist,clothing_store_count,clothing_store_mdist,doctor_count,doctor_mdist,gas_station_count,gas_station_mdist,gym_count,gym_mdist,hospital_count,hospital_mdist,university_count,university_mdist,train_station_count,train_station_mdist,supermarket_count,supermarket_mdist,store_count,store_mdist,school_count,school_mdist,restaurant_count,restaurant_mdist,police_count,police_mdist,post_office_count,post_office_mdist,pharmacy_count,pharmacy_mdist,movie_theater_count,movie_theater_mdist,library_count,library_mdist
17,athurugiriya,10.0,per perch,Residential,8/31/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 800,000.00 "," 800,000.00 ",6.872157207904731,79.9919455588522,18,434,11,695,1,1120,1,835,20,194,5,788,4,921,3,642,10,494,1,1410,0,0,6,707,20,23,16,228,20,250,1,706,1,919,6,359,0,0,1,1105
17,athurugiriya,10.0,per perch,Residential,8/31/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 800,000.00 "," 800,000.00 ",6.878049303306222,80.00018941440112,15,1012,0,0,0,0,0,0,14,537,2,1226,0,0,2,785,6,1226,2,1054,0,0,1,3273,20,244,13,1378,16,471,1,2245,1,1277,4,555,0,0,0,0
6,battaramulla,12.75,per perch,Residential,8/31/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,100,000.00 "," 2,100,000.00 ",6.893338734890917,79.91679903644692,20,462,11,1270,3,1012,1,2182,20,297,8,666,0,0,5,800,10,569,5,1290,0,0,8,4513,20,286,20,324,20,275,2,992,2,1359,7,1206,0,0,3,882
7,malabe,19.5,total price,"Commercial, Residential",8/31/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 51,000,000.00 "," 2,615,384.62 ",6.906808931874518,79.95009572431795,20,552,16,661,2,762,0,0,20,491,11,666,2,597,8,317,12,619,2,1291,0,0,13,280,20,315,20,493,20,269,0,0,1,968,8,1052,1,1195,1,431
4,kesbewa,7.1,per perch,"Commercial, Residential",8/31/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 970,000.00 "," 970,000.00 ",6.777473033518684,79.97169512233593,7,132,1,132,0,0,7,818,7,1260,2,533,0,0,1,2377,8,1135,1,1305,0,0,0,0,20,1135,12,804,3,1387,0,0,0,0,4,1770,0,0,1,2217
4,kesbewa,9.8,per perch,"Commercial, Residential",8/31/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 925,000.00 "," 925,000.00 ",6.789305675035301,79.96024510293863,15,377,1,1410,0,0,0,0,8,378,0,0,1,819,1,369,6,664,1,1328,0,0,3,946,20,84,9,608,16,483,0,0,1,889,4,856,0,0,1,912
5,piliyandala,8.0,per perch,"Commercial, Residential",8/31/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 900,000.00 "," 900,000.00 ",6.760566573339864,79.91781386898673,5,639,0,0,0,0,10,17231,6,227,1,1926,0,0,0,0,1,14365,0,0,0,0,0,0,20,15263,4,14014,6,15358,0,0,0,0,0,0,0,0,0,0
17,athurugiriya,10.0,per perch,Residential,8/31/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 800,000.00 "," 800,000.00 ",6.874813953585603,80.00313714708103,13,475,0,0,1,1323,0,0,15,521,3,529,2,1582,0,0,3,521,0,0,0,0,1,1342,20,137,11,434,11,521,1,1198,0,0,3,1247,0,0,0,0
11,madapatha,6.0,per perch,"Commercial, Residential",8/31/2021,22.59,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0," 950,000.00 "," 950,000.00 ",6.775828031085241,79.92758648212535,13,436,1,290,0,0,11,357,20,184,5,359,1,1567,6,362,6,489,0,0,0,0,1,1490,20,184,16,361,20,72,0,0,0,0,4,401,0,0,0,0
10,thalawathugoda,12.79,per perch,Residential,8/31/2021,14.19,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1," 2,100,000.00 "," 2,100,000.00 ",6.883237733717511,79.93652754541966,20,231,7,862,5,948,1,1088,20,1002,7,1315,0,0,9,569,18,1349,2,3182,0,0,7,538,20,756,20,1178,20,264,0,0,3,1847,10,761,1,1421,0,0
2,makandana,7.0,total price,"Commercial, Residential",8/31/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 5,962,500.00 "," 851,785.71 ",6.779935259319816,79.94311699236387,17,132,4,345,1,1954,17,1022,19,25,3,586,0,0,3,510,7,54,1,1639,0,0,2,186,20,25,12,449,20,133,0,0,1,1948,5,98,0,0,0,0
4,kesbewa,6.7,per perch,"Commercial, Residential",8/31/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 885,000.00 "," 885,000.00 ",6.795747151496684,79.94591528324207,20,205,3,892,6,833,5,873,20,1194,3,812,4,1171,8,393,9,751,2,1046,0,0,7,569,20,11,15,250,20,637,0,0,2,894,10,643,0,0,1,1073
11,madapatha,7.0,total price,"Commercial, Residential",8/31/2021,22.59,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0," 5,775,000.00 "," 825,000.00 ",6.764516822083944,79.9249853115561,7,1204,0,0,0,0,14,265,6,620,4,1375,1,1962,0,0,3,343,0,0,0,0,1,2347,20,207,3,1475,11,1611,0,0,1,1857,2,1763,0,0,0,0
5,piliyandala,38.1,per perch,"Commercial, Residential",8/31/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 775,000.00 "," 775,000.00 ",6.782027473541973,79.96646280256606,14,373,2,1041,0,0,9,486,13,880,2,1332,1,1050,1,1191,10,77,2,959,0,0,3,1041,20,98,14,249,15,930,0,0,1,749,3,586,0,0,2,772
5,piliyandala,17.16,per perch,Residential,8/31/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 965,000.00 "," 965,000.00 ",6.801835109413034,79.96271617303636,9,2263,1,1342,1,2140,0,0,11,250,1,1807,0,0,3,8,5,1923,1,547,0,0,3,2105,20,189,11,2555,13,1916,0,0,0,0,0,0,0,0,0,0
17,athurugiriya,10.1,per perch,Residential,8/31/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 800,000.00 "," 800,000.00 ",6.876022420010719,79.99779252469683,15,226,7,1817,1,1238,1,1957,20,436,5,870,2,1515,4,1764,9,870,1,1101,0,0,5,1829,20,52,15,16,20,602,1,1113,1,1592,10,1481,0,0,0,0
5,piliyandala,8.0,per perch,"Commercial, Residential, Other",8/31/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 400,000.00 "," 400,000.00 ",6.757207507270749,79.92395000096928,2,696,0,0,0,0,8,157,1,292,2,3350,0,0,0,0,2,849,1,4093,0,0,0,0,16,292,1,3544,6,88,0,0,0,0,0,0,0,0,0,0
13,dehiwala,14.8,per perch,Residential,8/31/2021,10.96,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3," 7,000,000.00 "," 7,000,000.00 ",6.850139069252732,79.86536662826349,20,215,18,352,4,1548,0,0,20,52,19,260,3,1855,11,388,20,51,20,1159,1,444,15,339,20,1668,20,1637,20,29,1,841,3,372,18,48,1,1330,1,1736
5,piliyandala,7.4,per perch,"Commercial, Residential",8/31/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 900,000.00 "," 900,000.00 ",6.820814108192593,79.90737587911833,20,288,1,1471,0,0,4,2755,15,248,2,1210,0,0,1,718,7,2018,4,615,0,0,2,985,20,261,9,1054,20,288,0,0,0,0,7,607,2,754,0,0
2,makandana,6.0,per perch,"Commercial, Residential",8/31/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 950,000.00 "," 950,000.00 ",6.7806420402998615,79.9525710878336,15,887,2,583,1,824,10,396,7,674,2,1019,0,0,0,0,3,653,1,1114,0,0,0,0,20,887,9,797,5,80,0,0,1,818,2,659,0,0,0,0
5,piliyandala,10.5,per perch,"Commercial, Residential, Other",8/31/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 918,750.00 "," 918,750.00 ",6.794018383254771,79.94585831667332,20,796,4,1342,6,1219,6,582,20,594,3,521,4,1620,9,875,9,1,2,1406,0,0,7,179,20,941,15,925,20,115,0,0,2,1619,10,529,0,0,1,1523
6,battaramulla,20.4,per perch,Residential,8/31/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,500,000.00 "," 2,500,000.00 ",6.915343171098677,79.92418463932556,20,203,0,0,2,344,0,0,20,435,3,375,0,0,8,27,8,545,7,1381,0,0,4,436,20,203,20,27,20,436,1,1116,1,1040,6,212,0,0,0,0
6,battaramulla,14.31,per perch,Residential,8/31/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,500,000.00 "," 2,500,000.00 ",6.900376382428712,79.92423402288547,20,1539,20,237,4,1093,1,954,20,39,14,1721,3,1606,11,510,20,347,9,470,0,0,11,1575,20,1317,20,1386,20,419,4,1702,4,1093,13,525,0,0,2,760
2,makandana,8.0,total price,Commercial,8/31/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 6,987,500.00 "," 873,437.50 ",6.779597273772836,79.95014316282486,16,464,4,237,1,478,11,156,14,472,3,481,0,0,1,2213,7,497,1,768,0,0,1,1568,20,201,10,472,17,119,0,0,1,472,5,502,0,0,0,0
6,battaramulla,7.16,per perch,Residential,8/31/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,500,000.00 "," 2,500,000.00 ",6.894770344295338,79.91678840106006,20,279,18,1369,3,1625,1,1060,20,31,11,483,2,2167,6,617,10,385,6,1620,0,0,8,1479,20,279,20,319,20,290,4,721,4,1625,7,1472,0,0,3,611
2,makandana,8.6,total price,"Commercial, Residential",8/31/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 8,083,500.00 "," 939,941.86 ",6.777935749794648,79.95600360044521,10,423,1,1147,1,1388,15,960,7,163,2,1391,0,0,0,0,1,1550,1,1678,0,0,0,0,20,163,7,596,5,690,0,0,1,1382,2,1555,0,0,0,0
4,kesbewa,6.5,per perch,"Commercial, Residential",8/31/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 952,632.00 "," 952,632.00 ",6.767838657880469,79.95478572879456,5,802,0,0,0,0,9,252,2,1568,1,770,0,0,0,0,1,4129,1,2180,0,0,1,1492,20,330,4,796,7,731,0,0,0,0,1,1532,0,0,0,0
17,athurugiriya,10.0,per perch,Residential,8/31/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 800,000.00 "," 800,000.00 ",6.875094542719792,80.00154159566671,12,565,0,0,1,1413,0,0,15,610,3,619,2,1670,0,0,2,611,0,0,0,0,1,1432,20,73,14,611,14,611,1,1288,0,0,4,1337,0,0,0,0
2,makandana,7.0,per perch,"Commercial, Residential",8/31/2021,22.39,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0," 895,000.00 "," 895,000.00 ",6.772988690036224,79.95235379503316,10,73,1,896,1,510,12,50,7,465,3,513,0,0,1,2873,4,3400,1,1784,0,0,1,1095,20,73,7,464,10,335,0,0,1,464,3,1121,0,0,0,0
3,kaduwela,7.1,per perch,Residential,8/31/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 430,000.00 "," 430,000.00 ",6.932788329800795,79.97647501834483,18,271,14,803,1,1762,1,1481,20,919,4,218,6,1115,9,919,10,1108,1,1674,0,0,9,214,20,262,20,217,20,513,2,13251,1,1945,9,960,1,1774,1,2411
5,piliyandala,18.0,per perch,Residential,8/31/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 665,000.00 "," 665,000.00 ",6.781744282016109,79.90760002494743,11,5042,0,0,1,623,16,888,7,873,1,4686,0,0,2,863,3,954,0,0,0,0,2,606,20,414,9,302,17,4785,0,0,1,4364,2,4698,0,0,0,0
4,kesbewa,8.6,per perch,"Commercial, Residential",8/31/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 950,000.00 "," 950,000.00 ",6.79834134802643,79.96030770597625,7,1295,1,1190,1,683,0,0,10,2070,1,1335,0,0,4,773,4,939,1,1662,0,0,2,1604,20,172,6,773,11,314,0,0,0,0,0,0,0,0,0,0
3,kaduwela,7.1,per perch,Residential,8/31/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 430,000.00 "," 430,000.00 ",6.932176730177506,79.97985392522337,14,145,14,1748,1,1776,1,1514,20,2347,3,250,6,1775,9,2013,9,2284,1,1688,0,0,11,202,20,98,20,237,20,2086,1,13266,1,1977,10,1835,1,1806,1,2426
20,pitakotte,9.0,per perch,Residential,8/30/2021,10.64,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2," 3,000,000.00 "," 3,000,000.00 ",6.875663342394867,79.90985157335967,20,1424,7,1534,4,1474,0,0,20,287,11,1439,2,1641,5,1012,20,1655,6,432,0,0,6,1565,20,506,20,122,20,1474,6,1556,1,1725,10,978,0,0,0,0
4,kesbewa,11.6,per perch,"Commercial, Residential",8/30/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 955,000.00 "," 955,000.00 ",6.797004246731115,79.93861701070561,20,68,4,183,6,179,3,1919,20,29,5,718,6,64,9,180,18,35,1,99,0,0,6,147,20,29,20,334,20,9,0,0,2,166,9,1,0,0,2,161
6,battaramulla,10.7,total price,Residential,8/30/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 32,100,000.00 "," 3,000,000.00 ",6.905307274768758,79.92517785146383,20,99,15,447,4,1061,1,967,20,70,9,121,3,583,11,167,16,23,15,572,0,0,9,456,20,53,20,47,20,21,4,1012,3,559,13,368,0,0,1,876
7,malabe,7.1,per perch,"Agricultural, Commercial, Residential",8/17/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 440,000.00 "," 440,000.00 ",6.914606773036156,79.94730279924877,20,150,1,1505,2,1389,0,0,20,404,9,225,2,663,3,1055,13,225,2,906,0,0,6,1135,20,207,20,182,20,510,0,0,0,0,5,283,0,0,0,0
24,diyagama,20.0,per perch,Residential,8/17/2021,23.79,0,4.669966325,1,1.861397839,0,3.631700844,0,11.84086798,0,3.495002423,3.317077568,3.931243406,2.171289137,0,3.259225179,0,3.740711634,0,5.725555046,0,3.362900666,0,0.536616073,2,2.688005657,0," 560,000.00 "," 560,000.00 ",6.631134830987199,79.99576210825788,2,16617,0,0,1,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,447,5,821,1,16101,0,0,0,0,0,0,0,0,0,0
20,pitakotte,12.0,per perch,Residential,8/17/2021,10.64,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2," 3,000,000.00 "," 3,000,000.00 ",6.884253417390245,79.90116912917517,20,109,13,28,5,655,0,0,20,3,9,249,3,490,10,7,16,211,6,72,0,0,12,88,20,17,20,21,20,65,0,0,2,1075,7,17,0,0,2,400
8,nugegoda,11.5,per perch,Residential,8/17/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 3,000,000.00 "," 3,000,000.00 ",6.879692937064714,79.89027407836399,20,237,20,216,7,1947,1,999,20,368,8,579,1,2156,15,83,14,711,20,486,2,1128,8,539,20,197,20,181,20,451,2,2892,2,1168,14,683,0,0,1,1182
8,nugegoda,14.2,per perch,"Commercial, Residential",8/17/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 2,400,000.00 "," 2,400,000.00 ",6.879984111321643,79.91546842315422,20,670,4,868,1,1530,0,0,20,398,9,619,1,405,5,542,13,520,2,1252,0,0,1,1044,20,158,20,215,20,475,0,0,1,1139,6,900,1,1320,1,825
1,ranala,9.6,total price,Residential,8/17/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 2,350,000.00 "," 244,791.67 ",6.92335544353364,80.02878804079027,2,1520,1,829,0,0,0,0,4,465,1,835,1,999,1,844,3,844,0,0,0,0,1,981,20,293,1,12681,7,251,0,0,0,0,1,977,0,0,0,0
19,boralesgamuwa,9.5,total price,Residential,8/17/2021,13.98,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1," 16,998,000.00 "," 1,789,263.16 ",6.8557435677872025,79.90426247208703,20,354,15,533,4,293,0,0,20,115,5,767,1,974,8,433,20,202,20,88,1,1614,6,762,20,139,20,37,20,885,0,0,2,499,6,363,0,0,5,684
14,kahathuduwa,10.0,per perch,Residential,8/17/2021,24.82,0,6.507930948,1,1.74454569,0,6.616528036,0,13.66352112,0,5.090707489,0.409507119,6.811585774,0.031648336,2,6.398816771,0,1.163402046,1,6.806019692,0,6.468764411,0,3.055274365,0,5.118456884,0," 485,000.00 "," 485,000.00 ",6.790359723167241,79.99455910186632,7,593,0,0,1,2936,0,0,5,755,0,0,0,0,0,0,2,2633,1,3722,0,0,0,0,20,548,1,934,3,2590,0,0,0,0,0,0,0,0,0,0
17,athurugiriya,9.6,per perch,"Commercial, Residential, Other",8/17/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 450,000.00 "," 450,000.00 ",6.871794227736531,79.99332470542369,20,682,11,805,1,1591,1,945,20,162,6,897,4,1106,3,752,9,462,1,1520,0,0,5,816,20,133,18,337,20,251,1,815,1,1028,8,469,0,0,1,1073
14,kahathuduwa,13.2,per perch,Residential,8/17/2021,24.82,0,6.507930948,1,1.74454569,0,6.616528036,0,13.66352112,0,5.090707489,0.409507119,6.811585774,0.031648336,2,6.398816771,0,1.163402046,1,6.806019692,0,6.468764411,0,3.055274365,0,5.118456884,0," 600,000.00 "," 600,000.00 ",6.789952405438804,79.99524127105293,6,570,0,0,1,3160,0,0,6,3194,0,0,0,0,0,0,2,2856,0,0,0,0,0,0,20,205,1,1157,3,2813,0,0,0,0,0,0,0,0,0,0
12,nawala,24.0,per perch,"Commercial, Residential",8/17/2021,9.16,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4," 4,100,000.00 "," 4,100,000.00 ",6.903294588676788,79.89148763974043,20,498,12,458,3,887,3,2878,20,538,13,505,2,1528,10,397,17,462,15,811,0,0,9,234,20,498,20,214,20,440,1,1281,3,412,12,449,3,1231,3,1941
1,ranala,7.0,per perch,Residential,8/17/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 350,000.00 "," 350,000.00 ",6.915742952537522,80.02317442946931,2,1471,1,859,0,0,0,0,8,683,1,1021,1,1422,1,1577,4,1120,0,0,0,0,1,1440,20,171,5,720,10,792,0,0,1,1369,1,1444,1,632,0,0
1,ranala,7.0,per perch,Residential,8/17/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 375,000.00 "," 375,000.00 ",6.912855727320505,80.02873907000578,2,1579,1,1427,0,0,0,0,3,1725,1,1783,0,0,0,0,1,1358,0,0,0,0,0,0,20,819,5,1204,5,830,0,0,1,954,0,0,1,1695,0,0
24,diyagama,7.0,per perch,"Agricultural, Commercial, Residential",8/17/2021,23.79,0,4.669966325,1,1.861397839,0,3.631700844,0,11.84086798,0,3.495002423,3.317077568,3.931243406,2.171289137,0,3.259225179,0,3.740711634,0,5.725555046,0,3.362900666,0,0.536616073,2,2.688005657,0," 395,000.00 "," 395,000.00 ",6.627995893267702,79.99865399435448,2,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,401,3,16849,1,114,0,0,0,0,0,0,0,0,0,0
